site1,site2,geodist,Ed,sor
COM01_C1_08,SYNH02_C11_07,NA,NA,NA
COM01_C1_08,SYNH02_C11_08,NA,NA,NA
COM01_C1_08,SYNH02_C11_09,NA,NA,NA
COM01_C1_08,SYNH02_C11_10,NA,NA,NA
COM01_C1_08,SYNH02_C16_01,NA,NA,NA
COM01_C1_08,SYNH02_C4_01,NA,NA,NA
COM01_C1_08,SYNH02_C4_03,NA,NA,NA
COM01_C1_08,SYNH02_C4_05,NA,NA,NA
COM01_C1_08,SYNH02_C4_06,NA,NA,NA
COM01_C1_08,SYNH02_C4_07,NA,NA,NA
COM01_C1_08,SYNH02_C4_08,NA,NA,NA
COM01_C1_08,SYNH02_C4_09,NA,NA,NA
COM01_C1_08,SYNH02_C4_10,NA,NA,NA
COM01_C1_08,SYNH02_C4_14,NA,NA,NA
COM01_C1_08,SYNH02_C4_18,NA,NA,NA
COM01_C1_08,SYNH02_C4_22,NA,NA,NA
COM01_C1_08,SYNH02_ew,NA,NA,NA
COM01_C1_08,TA01_C1_01,NA,NA,NA
COM01_C1_08,TA01_C1_04,NA,NA,NA
COM01_C1_08,TA01_C1_11,NA,NA,NA
COM01_C1_08,TA01_C1_15,NA,NA,NA
COM01_C1_08,TA01_C1_ew,NA,NA,NA
COM01_C1_08,TA03_C1_ew,NA,NA,NA
COM01_C1_11,COM01_C1_14,7.50E-05,0.898843971,0.277064634
COM01_C1_11,COM01_C1_15,9.75E-05,0.897303977,0.289416088
COM01_C1_11,COM01_C1_17,0.000145,0.865964338,0.240915073
COM01_C1_11,COM01_C1_18,0.000173,0.834705561,0.308804525
COM01_C1_11,COM01_ew1,0.000188,0.931183336,0.212934149
COM01_C1_11,DSZ01_C1_01,NA,NA,NA
COM01_C1_11,DSZ01_C1_02,NA,NA,NA
COM01_C1_11,DSZ01_C1_03,NA,NA,NA
COM01_C1_11,DSZ01_C1_06,NA,NA,NA
COM01_C1_11,DSZ01_C1_08,NA,NA,NA
COM01_C1_11,DSZ01_C1_10,NA,NA,NA
COM01_C1_11,GG01_C1_0,NA,NA,NA
COM01_C1_11,GG01_C1_02,NA,NA,NA
COM01_C1_11,GG01_C1_06,NA,NA,NA
COM01_C1_11,GG01_C1_13,NA,NA,NA
COM01_C1_11,GG01_C1_19,NA,NA,NA
COM01_C1_11,GJ01_C1_01,NA,NA,NA
COM01_C1_11,GJ01_C1_05,NA,NA,NA
COM01_C1_11,GJ01_C1_11,NA,NA,NA
COM01_C1_11,GJ01_C1_15,NA,NA,NA
COM01_C1_11,GJ01_C1_17,NA,NA,NA
COM01_C1_11,GJ01_C1_18,NA,NA,NA
COM01_C1_11,GJ01_C1_ew01,NA,NA,NA
COM01_C1_11,LGH03_C4_01,NA,NA,NA
COM01_C1_11,LGH03_C4_02,NA,NA,NA
COM01_C1_11,LGH03_C4_03,NA,NA,NA
COM01_C1_11,LGH03_C4_04,NA,NA,NA
COM01_C1_11,LGH03_C4_06,NA,NA,NA
COM01_C1_11,LGH03_C4_10,NA,NA,NA
COM01_C1_11,LGH03_C4_14,NA,NA,NA
COM01_C1_11,LGH03_C4_18,NA,NA,NA
COM01_C1_11,LGH03_C4_30,NA,NA,NA
COM01_C1_11,LGH03_C4_34,NA,NA,NA
COM01_C1_11,LGH03_C4_40,NA,NA,NA
COM01_C1_11,PA01_C1_01,NA,NA,NA
COM01_C1_11,PA01_C1_05,NA,NA,NA
COM01_C1_11,PA01_C1_09,NA,NA,NA
COM01_C1_11,PA01_C1_12,NA,NA,NA
COM01_C1_11,PA01_C1_13,NA,NA,NA
COM01_C1_11,PA01_C1_15,NA,NA,NA
COM01_C1_11,PA01_C1_16,NA,NA,NA
COM01_C1_11,PA01_C1_18,NA,NA,NA
COM01_C1_11,PA02_C1_01,NA,NA,NA
COM01_C1_11,PA02_C1_04,NA,NA,NA
COM01_C1_11,PA02_C1_07,NA,NA,NA
COM01_C1_11,PA02_C1_11,NA,NA,NA
COM01_C1_11,PA02_C1_14,NA,NA,NA
COM01_C1_11,PA02_C1_16,NA,NA,NA
COM01_C1_11,QK01_C1_01,NA,NA,NA
COM01_C1_11,QK01_C1_04,NA,NA,NA
COM01_C1_11,QK01_C1_08,NA,NA,NA
COM01_C1_11,QK01_C1_12,NA,NA,NA
